logId,dateOfSleep,dateTime,level,seconds,isShort
1644282495753189376,2025-12-12,2025-12-12 04:25:30,wake,30,True
1644282495753189376,2025-12-12,2025-12-12 04:31:30,wake,60,True
1644282495753189376,2025-12-12,2025-12-12 04:33:00,light,210,False
1644282495753189376,2025-12-12,2025-12-12 04:36:30,rem,30,False
1644282495753189376,2025-12-12,2025-12-12 04:37:00,light,1470,False
1644282495753189376,2025-12-12,2025-12-12 05:01:30,deep,90,False
1644282495753189376,2025-12-12,2025-12-12 05:03:00,light,30,False
1644282495753189376,2025-12-12,2025-12-12 05:03:30,deep,870,False
1644282495753189376,2025-12-12,2025-12-12 05:16:00,wake,120,True
1644282495753189376,2025-12-12,2025-12-12 05:18:00,light,2010,False
1644282495753189376,2025-12-12,2025-12-12 05:39:00,wake,60,True
1644282495753189376,2025-12-12,2025-12-12 05:40:30,wake,60,True
1644282495753189376,2025-12-12,2025-12-12 05:51:30,wake,2700,False
710043741518728752,2025-12-13,2025-12-12 23:13:30,wake,1680,False
710043741518728752,2025-12-13,2025-12-12 23:41:30,light,1080,False
710043741518728752,2025-12-13,2025-12-12 23:42:00,wake,30,True
710043741518728752,2025-12-13,2025-12-12 23:59:30,deep,1710,False
710043741518728752,2025-12-13,2025-12-13 00:26:30,wake,90,True
710043741518728752,2025-12-13,2025-12-13 00:28:00,light,450,False
710043741518728752,2025-12-13,2025-12-13 00:35:30,rem,30,False
710043741518728752,2025-12-13,2025-12-13 00:36:00,light,30,False
710043741518728752,2025-12-13,2025-12-13 00:36:30,rem,1380,False
710043741518728752,2025-12-13,2025-12-13 00:59:30,light,1020,False
710043741518728752,2025-12-13,2025-12-13 01:16:30,deep,1350,False
710043741518728752,2025-12-13,2025-12-13 01:37:00,wake,120,True
710043741518728752,2025-12-13,2025-12-13 01:39:00,light,2520,False
710043741518728752,2025-12-13,2025-12-13 02:13:30,wake,30,True
710043741518728752,2025-12-13,2025-12-13 02:19:30,wake,60,True
710043741518728752,2025-12-13,2025-12-13 02:21:00,rem,30,False
710043741518728752,2025-12-13,2025-12-13 02:21:30,light,840,False
710043741518728752,2025-12-13,2025-12-13 02:22:30,wake,120,True
710043741518728752,2025-12-13,2025-12-13 02:25:00,wake,90,True
710043741518728752,2025-12-13,2025-12-13 02:31:00,wake,30,True
710043741518728752,2025-12-13,2025-12-13 02:35:30,rem,90,False
710043741518728752,2025-12-13,2025-12-13 02:36:00,wake,60,True
710043741518728752,2025-12-13,2025-12-13 02:37:00,light,1380,False
710043741518728752,2025-12-13,2025-12-13 02:38:00,wake,90,True
710043741518728752,2025-12-13,2025-12-13 02:45:00,wake,30,True
710043741518728752,2025-12-13,2025-12-13 03:00:00,wake,420,False
710043741518728752,2025-12-13,2025-12-13 03:07:00,light,180,False
710043741518728752,2025-12-13,2025-12-13 03:10:00,wake,4380,False
710043741518728752,2025-12-13,2025-12-13 04:23:00,light,2790,False
710043741518728752,2025-12-13,2025-12-13 05:09:30,rem,2640,False
710043741518728752,2025-12-13,2025-12-13 05:34:00,wake,30,True
710043741518728752,2025-12-13,2025-12-13 05:41:30,wake,30,True
